pck@0.1,pck@0.1_Head,pck@0.1_Lateral,pck@0.1_Tail,pck@0.1_Eye,pck@0.1_Dorsal_fin,pck@0.1_Pelvic_fin,pck@0.1_Adipose_fin,pck@0.1_Anal_fin,pck@0.1_Caudal_fin_up,pck@0.1_Caudal_fin_down,pck@0.1_Dorsal_joint,pck@0.2,pck@0.2_Head,pck@0.2_Lateral,pck@0.2_Tail,pck@0.2_Eye,pck@0.2_Dorsal_fin,pck@0.2_Pelvic_fin,pck@0.2_Adipose_fin,pck@0.2_Anal_fin,pck@0.2_Caudal_fin_up,pck@0.2_Caudal_fin_down,pck@0.2_Dorsal_joint,pck@0.3,pck@0.3_Head,pck@0.3_Lateral,pck@0.3_Tail,pck@0.3_Eye,pck@0.3_Dorsal_fin,pck@0.3_Pelvic_fin,pck@0.3_Adipose_fin,pck@0.3_Anal_fin,pck@0.3_Caudal_fin_up,pck@0.3_Caudal_fin_down,pck@0.3_Dorsal_joint,oks_mean,oks_std,precision,recall,epoch
12.424242424242424,0.0,35.45454545454545,0.0,0.0,44.24242424242424,2.727272727272727,6.06060606060606,4.242424242424242,2.727272727272727,6.06060606060606,35.151515151515156,30.22038567493113,8.787878787878787,72.12121212121212,1.8181818181818181,3.6363636363636362,75.45454545454545,46.060606060606055,15.757575757575756,13.939393939393938,12.12121212121212,9.696969696969695,73.03030303030303,42.39669421487604,25.151515151515152,85.45454545454545,14.848484848484846,9.090909090909092,84.54545454545455,80.9090909090909,23.030303030303028,25.454545454545453,17.575757575757574,16.666666666666664,83.63636363636364,0.05711658943118984,0.04538916806662687,0.0,0.0,0
4.269972451790634,0.0,2.727272727272727,1.8181818181818181,0.0,8.181818181818182,3.6363636363636362,7.2727272727272725,17.272727272727273,4.242424242424242,0.0,1.8181818181818181,11.955922865013774,1.8181818181818181,13.636363636363637,9.696969696969695,1.8181818181818181,16.96969696969697,15.15151515151515,19.696969696969695,24.242424242424246,19.696969696969695,4.242424242424242,4.545454545454546,19.724517906336086,4.545454545454546,20.0,15.15151515151515,5.454545454545454,31.515151515151516,31.21212121212121,28.484848484848484,27.575757575757574,26.060606060606062,11.515151515151514,15.454545454545455,0.018721896732211304,0.02714013012028572,0.0,0.0,0
0.7162534435261708,2.727272727272727,1.8181818181818181,0.0,0.0,1.515151515151515,0.9090909090909091,0.0,0.0,0.0,0.0,0.9090909090909091,3.6363636363636362,7.878787878787878,5.454545454545454,1.515151515151515,3.6363636363636362,6.969696969696969,2.727272727272727,1.515151515151515,0.9090909090909091,0.9090909090909091,3.333333333333333,5.151515151515151,6.859504132231405,12.12121212121212,12.12121212121212,3.333333333333333,3.6363636363636362,13.939393939393938,8.787878787878787,3.333333333333333,1.8181818181818181,3.333333333333333,4.242424242424242,8.787878787878787,0.003408040514325442,0.008944970644437552,0.0,0.0,0
16.198347107438018,6.363636363636363,29.6969696969697,10.0,3.939393939393939,32.12121212121212,16.363636363636363,11.515151515151514,8.787878787878787,12.12121212121212,14.848484848484846,32.42424242424243,34.79338842975206,14.242424242424242,73.03030303030303,18.484848484848484,8.484848484848484,69.0909090909091,44.24242424242424,21.21212121212121,18.484848484848484,23.030303030303028,22.12121212121212,70.30303030303031,45.92286501377411,33.03030303030303,89.0909090909091,23.939393939393938,18.484848484848484,89.0909090909091,68.48484848484848,23.939393939393938,27.575757575757574,23.030303030303028,23.939393939393938,84.54545454545455,0.08194724436350755,0.0544509838138955,0.0,0.0,0
20.385674931129476,0.0,29.09090909090909,7.2727272727272725,11.818181818181818,60.6060606060606,31.21212121212121,16.96969696969697,10.303030303030303,14.242424242424242,15.757575757575756,26.969696969696965,39.53168044077135,6.363636363636363,77.87878787878788,23.030303030303028,24.24242424242424,87.57575757575758,74.84848484848486,23.939393939393938,20.3030303030303,20.3030303030303,25.757575757575754,50.6060606060606,48.51239669421488,23.636363636363637,92.12121212121212,23.939393939393938,26.969696969696965,93.03030303030303,91.21212121212122,26.666666666666664,24.848484848484848,22.12121212121212,26.666666666666664,82.42424242424242,0.09709930148498541,0.06490442675405649,0.0,0.0,0
29.173553719008268,0.0,43.63636363636363,20.3030303030303,14.545454545454545,63.939393939393945,68.48484848484848,19.39393939393939,16.06060606060606,11.515151515151514,17.575757575757574,45.45454545454545,45.39944903581267,6.363636363636363,83.93939393939394,23.939393939393938,31.818181818181817,86.66666666666667,90.9090909090909,26.666666666666664,23.030303030303028,17.87878787878788,24.848484848484848,83.33333333333333,50.27548209366392,17.87878787878788,92.12121212121212,26.666666666666664,34.54545454545455,95.45454545454545,94.54545454545455,27.575757575757574,25.757575757575754,20.606060606060606,25.757575757575754,92.12121212121212,0.1477675402159796,0.08932300643524958,0.018181818181818184,0.018181818181818184,0
32.12121212121212,0.0,53.63636363636363,20.3030303030303,17.87878787878788,75.75757575757576,73.03030303030303,19.39393939393939,21.21212121212121,6.363636363636363,13.03030303030303,52.72727272727273,44.98622589531681,10.303030303030303,83.93939393939394,22.12121212121212,40.303030303030305,83.93939393939394,88.18181818181819,25.757575757575754,24.848484848484848,11.818181818181818,23.030303030303028,80.60606060606061,48.51239669421488,19.39393939393939,89.39393939393939,23.030303030303028,40.303030303030305,90.30303030303031,92.72727272727273,26.666666666666664,24.848484848484848,14.545454545454545,23.030303030303028,89.39393939393939,0.15794697409108246,0.0952044888587197,0.009090909090909092,0.009090909090909092,0
30.550964187327825,1.8181818181818181,50.0,16.666666666666664,23.333333333333336,62.121212121212125,67.57575757575758,15.757575757575756,18.484848484848484,13.636363636363637,17.575757575757574,49.09090909090909,46.36363636363637,6.363636363636363,85.75757575757576,23.030303030303028,36.060606060606055,84.84848484848486,87.27272727272727,23.939393939393938,27.575757575757574,26.363636363636363,23.030303030303028,85.75757575757576,50.82644628099174,19.39393939393939,90.30303030303031,26.666666666666664,36.96969696969697,91.21212121212122,91.81818181818181,26.666666666666664,27.575757575757574,34.24242424242424,23.939393939393938,90.30303030303031,0.14351608250257242,0.08607794697372985,0.009090909090909092,0.009090909090909092,0
31.129476584022033,0.9090909090909091,59.696969696969695,14.848484848484846,13.939393939393938,76.66666666666667,74.84848484848486,11.212121212121211,19.39393939393939,15.757575757575756,4.545454545454546,50.6060606060606,45.75757575757576,6.969696969696969,87.57575757575758,23.030303030303028,24.848484848484848,88.48484848484848,91.81818181818181,23.939393939393938,24.848484848484848,23.030303030303028,20.3030303030303,88.48484848484848,49.94490358126722,24.848484848484848,93.03030303030303,24.848484848484848,27.575757575757574,93.93939393939394,95.45454545454545,24.848484848484848,24.848484848484848,23.939393939393938,22.12121212121212,93.93939393939394,0.1623485797611887,0.08383320416298101,0.0,0.0,0
33.99449035812672,1.8181818181818181,55.15151515151515,23.030303030303028,27.575757575757574,68.48484848484848,75.75757575757576,18.484848484848484,20.3030303030303,16.666666666666664,18.484848484848484,48.18181818181818,47.90633608815427,12.727272727272727,88.48484848484848,23.939393939393938,32.72727272727273,89.39393939393939,93.63636363636364,23.939393939393938,25.757575757575754,23.030303030303028,23.939393939393938,89.39393939393939,50.688705234159784,26.060606060606062,93.03030303030303,23.939393939393938,32.72727272727273,93.93939393939394,96.36363636363636,24.848484848484848,26.666666666666664,23.030303030303028,23.939393939393938,93.03030303030303,0.16906238738228277,0.08953030853134233,0.0,0.0,0
36.99724517906336,3.6363636363636362,70.60606060606061,18.484848484848484,37.27272727272727,76.66666666666667,71.21212121212122,14.848484848484846,18.484848484848484,12.12121212121212,19.39393939393939,64.24242424242424,45.59228650137741,6.363636363636363,86.66666666666667,21.21212121212121,42.72727272727273,88.48484848484848,88.18181818181819,21.21212121212121,24.848484848484848,16.666666666666664,21.21212121212121,83.93939393939394,48.95316804407714,15.15151515151515,89.39393939393939,21.21212121212121,42.72727272727273,93.03030303030303,93.63636363636364,24.848484848484848,25.757575757575754,21.21212121212121,21.21212121212121,90.30303030303031,0.2144160419523576,0.13607985819937535,0.09393939393939393,0.09393939393939393,0
36.666666666666664,4.242424242424242,47.27272727272727,23.939393939393938,29.39393939393939,77.57575757575758,81.21212121212122,23.939393939393938,24.848484848484848,21.515151515151516,24.848484848484848,44.54545454545455,48.34710743801652,13.939393939393938,83.93939393939394,24.848484848484848,36.36363636363637,90.30303030303031,92.72727272727273,26.666666666666664,28.484848484848484,25.757575757575754,24.848484848484848,83.93939393939394,51.15702479338843,17.575757575757574,92.12121212121212,25.757575757575754,38.18181818181818,93.03030303030303,94.54545454545455,27.575757575757574,30.3030303030303,26.666666666666664,24.848484848484848,92.12121212121212,0.2178137063184994,0.12078309066207295,0.1212121212121212,0.1212121212121212,0
36.50137741046832,6.363636363636363,73.33333333333333,19.39393939393939,35.75757575757576,73.93939393939394,58.18181818181818,15.757575757575756,17.575757575757574,12.12121212121212,18.484848484848484,70.60606060606061,48.595041322314046,10.909090909090908,91.21212121212122,21.21212121212121,42.12121212121212,92.12121212121212,91.21212121212122,22.12121212121212,28.484848484848484,24.545454545454547,20.3030303030303,90.30303030303031,52.83746556473829,18.787878787878785,93.93939393939394,22.12121212121212,42.12121212121212,95.75757575757575,96.36363636363636,27.575757575757574,36.666666666666664,32.72727272727273,21.21212121212121,93.93939393939394,0.21151253180645763,0.12361147244163685,0.07575757575757575,0.07575757575757575,0
38.95316804407714,9.696969696969695,73.03030303030303,20.3030303030303,35.75757575757576,73.03030303030303,72.12121212121212,20.3030303030303,19.39393939393939,12.424242424242424,19.39393939393939,73.03030303030303,48.07162534435261,17.575757575757574,86.66666666666667,23.939393939393938,41.21212121212121,87.57575757575758,86.36363636363636,24.848484848484848,27.575757575757574,27.878787878787875,20.3030303030303,84.84848484848486,51.46005509641873,23.030303030303028,89.39393939393939,27.575757575757574,42.12121212121212,91.21212121212122,90.9090909090909,28.484848484848484,30.3030303030303,30.606060606060602,23.030303030303028,89.39393939393939,0.23053567260196378,0.13310757938330733,0.13030303030303028,0.13030303030303028,0
38.347107438016536,6.969696969696969,69.39393939393939,23.030303030303028,36.666666666666664,72.12121212121212,70.30303030303031,21.21212121212121,18.484848484848484,17.575757575757574,22.12121212121212,63.939393939393945,48.70523415977962,9.696969696969695,87.57575757575758,26.666666666666664,45.45454545454545,87.57575757575758,88.18181818181819,27.575757575757574,27.575757575757574,23.030303030303028,23.939393939393938,88.48484848484848,51.59779614325068,14.242424242424242,91.21212121212122,28.484848484848484,45.45454545454545,93.03030303030303,93.63636363636364,28.484848484848484,31.21212121212121,27.575757575757574,23.939393939393938,90.30303030303031,0.22452910488089275,0.11885137164066926,0.08484848484848485,0.08484848484848485,0
40.055096418732774,10.303030303030303,75.75757575757576,23.939393939393938,15.454545454545455,75.75757575757576,65.45454545454545,25.757575757575754,25.757575757575754,28.181818181818183,19.39393939393939,74.84848484848486,50.0,14.848484848484846,87.57575757575758,28.484848484848484,31.21212121212121,88.48484848484848,90.0,30.3030303030303,33.93939393939394,34.54545454545455,23.030303030303028,87.57575757575758,53.58126721763085,19.39393939393939,90.30303030303031,33.93939393939394,33.93939393939394,91.21212121212122,91.81818181818181,36.36363636363637,38.484848484848484,37.878787878787875,26.666666666666664,89.39393939393939,0.22547072693269204,0.10914187859651125,0.09393939393939393,0.09393939393939393,0
42.58953168044077,8.787878787878787,72.42424242424242,27.575757575757574,28.484848484848484,81.21212121212122,78.78787878787878,25.757575757575754,27.575757575757574,30.606060606060602,20.3030303030303,66.96969696969697,53.58126721763086,13.333333333333332,90.30303030303031,28.484848484848484,43.63636363636363,93.03030303030303,92.72727272727273,36.36363636363637,37.57575757575757,36.96969696969697,25.757575757575754,91.21212121212122,56.80440771349863,16.96969696969697,94.84848484848484,33.03030303030303,43.63636363636363,94.84848484848484,95.45454545454545,40.6060606060606,44.24242424242424,40.6060606060606,28.484848484848484,92.12121212121212,0.25832738821803836,0.13032206015832062,0.1212121212121212,0.1212121212121212,0
42.231404958677686,15.757575757575756,75.75757575757576,22.12121212121212,30.3030303030303,80.30303030303031,73.93939393939394,23.939393939393938,27.575757575757574,23.030303030303028,23.030303030303028,68.78787878787878,50.6060606060606,20.3030303030303,89.39393939393939,25.757575757575754,36.666666666666664,91.21212121212122,92.72727272727273,29.39393939393939,31.21212121212121,28.484848484848484,23.030303030303028,88.48484848484848,53.66391184573002,23.030303030303028,93.03030303030303,28.484848484848484,38.484848484848484,94.84848484848484,94.54545454545455,33.03030303030303,34.848484848484844,32.12121212121212,25.757575757575754,92.12121212121212,0.2513045008942963,0.14631451149989444,0.16666666666666666,0.16666666666666666,0
41.26721763085399,20.3030303030303,74.84848484848486,23.939393939393938,23.030303030303028,73.93939393939394,70.0,21.21212121212121,25.757575757575754,24.848484848484848,23.939393939393938,72.12121212121212,50.688705234159784,25.757575757575754,89.39393939393939,25.757575757575754,35.75757575757576,86.66666666666667,86.36363636363636,30.3030303030303,31.21212121212121,31.21212121212121,25.757575757575754,89.39393939393939,53.498622589531685,25.757575757575754,92.12121212121212,28.484848484848484,35.75757575757576,93.03030303030303,92.72727272727273,32.12121212121212,35.75757575757576,32.12121212121212,28.484848484848484,92.12121212121212,0.2646856334391713,0.1454754834375336,0.1393939393939394,0.1393939393939394,0
42.25895316804407,13.939393939393938,83.03030303030303,25.757575757575754,25.757575757575754,78.48484848484848,69.0909090909091,26.666666666666664,23.939393939393938,19.39393939393939,19.39393939393939,79.39393939393939,50.27548209366391,19.39393939393939,89.39393939393939,31.21212121212121,30.3030303030303,90.30303030303031,91.81818181818181,31.21212121212121,30.3030303030303,25.757575757575754,24.848484848484848,88.48484848484848,52.7823691460055,20.3030303030303,91.21212121212122,33.03030303030303,31.21212121212121,93.03030303030303,91.81818181818181,33.63636363636363,33.03030303030303,32.72727272727273,30.3030303030303,90.30303030303031,0.27216824766706726,0.1295389446410701,0.1575757575757576,0.1575757575757576,0
44.6831955922865,12.12121212121212,85.75757575757576,23.030303030303028,21.515151515151516,80.30303030303031,86.66666666666667,28.787878787878785,32.72727272727273,16.666666666666664,23.636363636363637,80.30303030303031,54.793388429752056,19.39393939393939,92.12121212121212,36.96969696969697,29.39393939393939,92.12121212121212,93.63636363636364,38.78787878787878,38.78787878787878,36.96969696969697,32.42424242424242,92.12121212121212,56.5289256198347,19.39393939393939,93.03030303030303,39.696969696969695,30.3030303030303,95.75757575757575,94.54545454545455,39.696969696969695,41.51515151515151,38.78787878787878,36.060606060606055,93.03030303030303,0.26177649856539453,0.1266957293425445,0.1212121212121212,0.1212121212121212,0
43.4435261707989,14.848484848484846,80.30303030303031,26.969696969696965,11.818181818181818,76.66666666666667,79.39393939393939,29.09090909090909,30.606060606060602,23.636363636363637,24.24242424242424,80.30303030303031,52.066115702479344,18.484848484848484,90.30303030303031,34.24242424242424,23.030303030303028,90.30303030303031,90.0,34.24242424242424,36.060606060606055,35.15151515151515,29.696969696969692,91.21212121212122,53.96694214876033,21.21212121212121,92.12121212121212,36.060606060606055,23.030303030303028,93.03030303030303,92.72727272727273,36.96969696969697,36.96969696969697,35.15151515151515,33.33333333333333,93.03030303030303,0.274487578010798,0.14184407386442166,0.1393939393939394,0.1393939393939394,0
47.71349862258953,14.848484848484846,73.03030303030303,46.96969696969697,31.21212121212121,77.57575757575758,69.69696969696969,43.33333333333333,26.666666666666664,40.0,30.3030303030303,71.21212121212122,62.36914600550965,18.484848484848484,89.39393939393939,51.51515151515151,50.0,90.30303030303031,91.81818181818181,54.24242424242424,50.6060606060606,51.51515151515151,48.78787878787878,89.39393939393939,65.09641873278237,20.3030303030303,92.12121212121212,54.24242424242424,51.81818181818182,93.03030303030303,94.54545454545455,56.060606060606055,56.96969696969697,53.33333333333333,51.51515151515151,92.12121212121212,0.27362201547491516,0.15425346753896327,0.13939393939393938,0.13939393939393938,0
51.542699724517895,16.666666666666664,82.12121212121212,49.696969696969695,24.545454545454547,77.57575757575758,75.15151515151514,48.78787878787878,40.0,39.09090909090909,33.03030303030303,80.30303030303031,63.88429752066115,19.39393939393939,88.48484848484848,56.060606060606055,48.48484848484849,90.30303030303031,90.9090909090909,55.15151515151515,53.33333333333333,56.96969696969697,54.24242424242424,89.39393939393939,67.52066115702479,21.21212121212121,93.93939393939394,59.696969696969695,49.3939393939394,94.84848484848484,94.54545454545455,59.696969696969695,59.696969696969695,58.78787878787878,59.696969696969695,91.21212121212122,0.3049346166429678,0.1681243512324617,0.19393939393939397,0.19393939393939397,0
48.84297520661157,17.575757575757574,74.84848484848486,34.24242424242424,33.03030303030303,82.12121212121212,79.69696969696969,43.33333333333333,36.36363636363637,38.78787878787878,27.575757575757574,69.69696969696969,62.09366391184573,19.39393939393939,89.39393939393939,53.33333333333333,42.12121212121212,89.39393939393939,89.39393939393939,55.15151515151515,55.15151515151515,54.24242424242424,47.878787878787875,87.57575757575758,64.79338842975206,20.3030303030303,90.30303030303031,56.96969696969697,42.12121212121212,93.03030303030303,93.63636363636364,57.878787878787875,58.78787878787878,55.15151515151515,53.33333333333333,91.21212121212122,0.28451871713338484,0.16268209042947196,0.17575757575757575,0.17575757575757575,0
52.61707988980716,19.39393939393939,80.30303030303031,46.060606060606055,30.0,79.39393939393939,74.24242424242424,44.24242424242424,38.484848484848484,42.72727272727273,44.54545454545455,79.39393939393939,63.085399449035805,20.3030303030303,93.03030303030303,53.33333333333333,42.12121212121212,93.03030303030303,93.63636363636364,54.24242424242424,49.09090909090909,51.51515151515151,51.51515151515151,92.12121212121212,65.45454545454545,21.21212121212121,94.84848484848484,56.060606060606055,42.12121212121212,95.75757575757575,96.36363636363636,56.060606060606055,55.15151515151515,54.24242424242424,53.33333333333333,94.84848484848484,0.32244392171602193,0.17846413998428678,0.25757575757575757,0.25757575757575757,0
69.14600550964187,17.575757575757574,88.48484848484848,75.15151515151514,52.121212121212125,83.93939393939394,85.75757575757576,72.42424242424242,65.45454545454545,68.78787878787878,63.33333333333333,87.57575757575758,76.28099173553719,21.21212121212121,94.84848484848484,77.87878787878788,60.303030303030305,93.93939393939394,94.54545454545455,76.06060606060606,74.24242424242424,76.06060606060606,75.15151515151514,94.84848484848484,77.68595041322314,22.12121212121212,94.84848484848484,78.78787878787878,60.303030303030305,95.75757575757575,96.36363636363636,77.87878787878788,76.96969696969697,78.78787878787878,77.87878787878788,94.84848484848484,0.42080184527568726,0.18264692939520621,0.4454545454545455,0.4454545454545455,0
57.24517906336089,16.666666666666664,85.75757575757576,50.90909090909091,42.12121212121212,85.75757575757576,82.12121212121212,58.78787878787878,45.15151515151515,50.0,32.12121212121212,80.30303030303031,68.01652892561982,19.39393939393939,92.12121212121212,62.42424242424242,49.3939393939394,91.21212121212122,91.21212121212122,63.939393939393945,63.33333333333333,62.42424242424242,60.6060606060606,92.12121212121212,70.3305785123967,20.3030303030303,94.84848484848484,64.84848484848486,50.303030303030305,95.75757575757575,95.45454545454545,65.75757575757576,65.75757575757576,62.42424242424242,63.33333333333333,94.84848484848484,0.34751858826135973,0.16116917362948271,0.23939393939393944,0.23939393939393944,0
52.64462809917356,15.757575757575756,79.39393939393939,46.96969696969697,34.848484848484844,79.39393939393939,74.84848484848486,46.060606060606055,41.81818181818182,41.51515151515151,40.90909090909091,77.57575757575758,59.99999999999999,16.666666666666664,88.48484848484848,49.696969696969695,40.303030303030305,87.57575757575758,89.0909090909091,51.51515151515151,50.6060606060606,48.78787878787878,48.78787878787878,88.48484848484848,62.72727272727273,17.575757575757574,92.12121212121212,53.33333333333333,40.303030303030305,92.12121212121212,91.81818181818181,55.15151515151515,55.15151515151515,49.696969696969695,51.51515151515151,91.21212121212122,0.31887330537596986,0.16903883034585732,0.23030303030303034,0.23030303030303034,0
64.51790633608815,16.666666666666664,85.75757575757576,66.06060606060606,44.848484848484844,83.93939393939394,82.72727272727273,68.78787878787878,57.27272727272727,57.878787878787875,63.63636363636363,82.12121212121212,73.1129476584022,18.484848484848484,91.21212121212122,71.51515151515152,58.48484848484849,92.12121212121212,90.9090909090909,76.66666666666667,76.06060606060606,68.78787878787878,68.78787878787878,91.21212121212122,76.28099173553719,19.39393939393939,94.54545454545455,78.48484848484848,58.48484848484849,95.45454545454545,95.45454545454545,79.39393939393939,80.30303030303031,69.69696969696969,73.33333333333333,94.54545454545455,0.3797577075000577,0.18121480287775737,0.3030303030303031,0.3030303030303031,0
